T,TID,PID,X,Y,Z
159.7699,3,4,-0.6543667,1.137137,-0.0166468
159.7833,3,4,-0.6698893,1.132219,-0.01742774
159.796,3,4,-0.6843051,1.127808,-0.01783079
159.8102,3,4,-0.6970778,1.124195,-0.01754636
159.822,3,4,-0.7087201,1.120865,-0.01694471
159.8346,3,4,-0.7186671,1.117874,-0.01546764
159.8481,3,4,-0.7289256,1.114001,-0.01425642
159.8619,3,4,-0.7393472,1.108606,-0.01333129
159.8763,3,4,-0.7497844,1.102241,-0.01211202
159.8893,3,4,-0.7593389,1.094254,-0.0101288
159.9043,3,4,-0.7706026,1.075908,-0.01061034
159.9175,3,4,-0.7750448,1.067923,-0.01308006
159.9312,3,4,-0.7797726,1.063063,-0.01332796
159.9469,3,4,-0.7789909,1.064975,-0.01061004
159.9595,3,4,-0.7770723,1.070581,-0.0089131
159.9733,3,4,-0.7707841,1.082983,-0.007018387
159.9879,3,4,-0.7629125,1.097792,-0.006106913
160.001,3,4,-0.7542537,1.113934,-0.006249845
160.015,3,4,-0.7452688,1.130107,-0.006528914
160.0293,3,4,-0.7355229,1.146746,-0.007157862
160.0431,3,4,-0.7238052,1.166335,-0.01028931
160.0565,3,4,-0.7151792,1.183077,-0.01235437
160.071,3,4,-0.7053779,1.199979,-0.01414663
160.0842,3,4,-0.692593,1.219592,-0.01366895
160.098,3,4,-0.6811731,1.238682,-0.01345253
160.1118,3,4,-0.667195,1.258694,-0.0129624
160.1262,3,4,-0.6519278,1.2815,-0.01388407
160.1403,3,4,-0.6351568,1.304122,-0.01444626
160.1537,3,4,-0.6190636,1.325714,-0.01544225
160.1675,3,4,-0.60252,1.347387,-0.01673722
160.1818,3,4,-0.5846078,1.369061,-0.01888037
160.1949,3,4,-0.5674574,1.389198,-0.02065617
160.2098,3,4,-0.548207,1.409966,-0.02311367
160.2235,3,4,-0.5313632,1.428582,-0.02568817
160.2368,3,4,-0.5148138,1.446276,-0.0285486
160.2504,3,4,-0.4988847,1.462535,-0.03036362
160.2652,3,4,-0.4839541,1.477427,-0.03207576
160.2791,3,4,-0.4704221,1.491102,-0.03372538
160.2931,3,4,-0.4573364,1.50358,-0.03491843
160.3088,3,4,-0.4455431,1.514642,-0.035694
160.3215,3,4,-0.4352518,1.524311,-0.0358212
160.3352,3,4,-0.4280522,1.531528,-0.03290486
160.3503,3,4,-0.422377,1.538234,-0.0287621
160.3632,3,4,-0.4167677,1.543435,-0.02385056
160.3775,3,4,-0.4127712,1.547462,-0.01828241
160.3913,3,4,-0.4096064,1.549158,-0.01170987
160.4056,3,4,-0.4181152,1.541244,-0.009887159
160.4194,3,4,-0.4217097,1.54084,-0.002693951
160.4332,3,4,-0.4244528,1.536069,-0.000603199
160.4472,3,4,-0.4215467,1.530741,0.001811981
160.4606,3,4,-0.4162892,1.523274,0.001992881
160.4748,3,4,-0.4136965,1.515869,0.0003687143
160.4889,3,4,-0.4132392,1.507239,-0.002050638
160.5019,3,4,-0.4142096,1.496298,-0.005351782
160.516,3,4,-0.4167955,1.483597,-0.008473158
160.5299,3,4,-0.4208683,1.467604,-0.01416075
160.5443,3,4,-0.4308778,1.451022,-0.01930815
160.5576,3,4,-0.427607,1.430108,-0.02179748
160.5723,3,4,-0.4267739,1.41423,-0.02445143
160.5856,3,4,-0.4243542,1.395475,-0.02799422
160.5993,3,4,-0.423456,1.376911,-0.0292902
160.6143,3,4,-0.4237283,1.352855,-0.02882636
160.6279,3,4,-0.4240561,1.329407,-0.02775127
160.6425,3,4,-0.4238023,1.304207,-0.02587503
160.6563,3,4,-0.4230201,1.280406,-0.02387798
160.6712,3,4,-0.4208421,1.255317,-0.0218029
160.6851,3,4,-0.4190174,1.232334,-0.01993471
160.6989,3,4,-0.417287,1.207204,-0.01663852
160.7139,3,4,-0.4157895,1.18189,-0.01414508
160.7272,3,4,-0.4152159,1.156453,-0.01123279
160.7422,3,4,-0.414543,1.133246,-0.008847654
160.7563,3,4,-0.4135282,1.112163,-0.008242965
160.7695,3,4,-0.4123711,1.094079,-0.008762538
160.7841,3,4,-0.4110673,1.076239,-0.008455157
160.7987,3,4,-0.4092977,1.058801,-0.007702112
160.8125,3,4,-0.408363,1.041319,-0.006297588
160.8276,3,4,-0.4081445,1.024718,-0.004649103
160.8436,3,4,-0.4079322,1.010235,-0.002728105
160.8557,3,4,-0.404756,0.9867949,0.002604365
160.875,3,4,-0.4017372,0.976793,0.005751491
160.8892,3,4,-0.4058828,0.9651502,0.004271686
160.9042,3,4,-0.4077056,0.9624866,0.005318105
160.9182,3,4,-0.4105306,0.9600507,0.007047117
160.9317,3,4,-0.4102572,0.9609567,0.009499013
160.9476,3,4,-0.4127939,0.9657711,0.01152402
160.9611,3,4,-0.4174214,0.9821039,0.01349455
160.9758,3,4,-0.4247902,1.001526,0.01497328
160.9901,3,4,-0.4358367,1.02739,0.01630801
161.0044,3,4,-0.4481338,1.048146,0.01661569
161.0196,3,4,-0.463623,1.067572,0.01426286
161.0337,3,4,-0.4804988,1.084265,0.01242411
161.0475,3,4,-0.4960382,1.106872,0.009359002
161.0618,3,4,-0.5124385,1.127393,0.00575906
161.077,3,4,-0.5289335,1.146822,0.002573311
161.0904,3,4,-0.5450704,1.166998,-0.003159106
161.1043,3,4,-0.5614164,1.186364,-0.007432222
161.1183,3,4,-0.5764084,1.205674,-0.01234537
161.1319,3,4,-0.5907873,1.225669,-0.01839024
161.1452,3,4,-0.6046367,1.245064,-0.0242756
161.1582,3,4,-0.6177082,1.263734,-0.03017747
161.1723,3,4,-0.6301533,1.281303,-0.0352627
161.1856,3,4,-0.6415906,1.298309,-0.03996903
161.1995,3,4,-0.65249,1.313719,-0.04458529
161.2149,3,4,-0.6632583,1.327126,-0.04769039
161.228,3,4,-0.6740578,1.339299,-0.04799324
161.2424,3,4,-0.6833638,1.351407,-0.04812413
161.2559,3,4,-0.6916727,1.363073,-0.04819411
161.2705,3,4,-0.6990862,1.373508,-0.0478878
161.2837,3,4,-0.7053201,1.38253,-0.04549372
161.2975,3,4,-0.7114105,1.39083,-0.04207635
161.3116,3,4,-0.7170771,1.397158,-0.0377453
161.3254,3,4,-0.723122,1.402466,-0.03472626
161.3398,3,4,-0.7291956,1.406938,-0.03120238
161.3537,3,4,-0.7341071,1.410785,-0.02764964
161.3671,3,4,-0.737796,1.414126,-0.02508271
161.3812,3,4,-0.7399158,1.41583,-0.02204287
161.3953,3,4,-0.7419353,1.415926,-0.01973748
161.4094,3,4,-0.7425089,1.415812,-0.0193572
161.4228,3,4,-0.7406049,1.415298,-0.02159435
161.4371,3,4,-0.740346,1.411458,-0.0257687
161.4511,3,4,-0.7405646,1.407711,-0.02677101
161.4649,3,4,-0.7376036,1.403907,-0.02544916
161.4789,3,4,-0.7290776,1.402678,-0.02334052
161.4928,3,4,-0.7157241,1.403671,-0.02302355
161.5073,3,4,-0.7046789,1.402994,-0.02336437
161.5207,3,4,-0.6947634,1.399254,-0.02413619
161.535,3,4,-0.6844395,1.39324,-0.02728921
161.5482,3,4,-0.6758183,1.38535,-0.03004891
161.5622,3,4,-0.6626204,1.378688,-0.03439295
161.5774,3,4,-0.6480811,1.371567,-0.03430253
161.5903,3,4,-0.6336107,1.365289,-0.033777
161.6043,3,4,-0.6170123,1.35914,-0.03215128
161.6182,3,4,-0.6022401,1.353065,-0.03268969
161.6321,3,4,-0.5847789,1.345141,-0.03043991
161.6461,3,4,-0.5684463,1.338038,-0.02829731
161.6599,3,4,-0.5506469,1.330802,-0.02621514
161.6741,3,4,-0.5325201,1.324788,-0.0234471
161.6889,3,4,-0.5119565,1.319492,-0.02058846
161.7004,3,4,-0.4909151,1.314354,-0.01653695
161.7153,3,4,-0.4697345,1.308937,-0.01340449
161.7278,3,4,-0.4492921,1.304169,-0.01109862
161.7433,3,4,-0.4294414,1.299657,-0.008610249
161.7567,3,4,-0.4087068,1.295631,-0.005421937
161.7697,3,4,-0.3879196,1.292497,-0.003511429
161.7843,3,4,-0.3660973,1.290337,-0.002908051
161.7987,3,4,-0.3458874,1.288281,-0.003180802
161.8135,3,4,-0.327201,1.286624,-0.00450176
161.8291,3,4,-0.3111728,1.285357,-0.006520212
161.8437,3,4,-0.2834816,1.282865,-0.01057589
161.8617,3,4,-0.271686,1.282267,-0.01360404
161.8767,3,4,-0.2597561,1.282062,-0.01595092
161.8904,3,4,-0.2480009,1.281307,-0.01716381
161.9063,3,4,-0.2370653,1.279936,-0.01743656
161.9198,3,4,-0.2271975,1.277238,-0.0153451
161.934,3,4,-0.2176493,1.273919,-0.01281142
161.9504,3,4,-0.2150339,1.267419,-0.007160187
161.9641,3,4,-0.2100626,1.260771,-0.00519073
161.9791,3,4,-0.2114773,1.256696,-0.003689945
161.9944,3,4,-0.2070752,1.246923,0.0004365444
162.0147,3,4,-0.2078127,1.243207,0.0004919767
162.0284,3,4,-0.2065142,1.239732,-0.0003451705
162.0438,3,4,-0.2055774,1.237713,-0.002162516
162.0582,3,4,-0.2046752,1.236145,-0.004761636
162.072,3,4,-0.2051128,1.235627,-0.008828402
162.0867,3,4,-0.2066574,1.234744,-0.01247984
162.1017,3,4,-0.2124857,1.234405,-0.01344788
162.116,3,4,-0.2154257,1.233135,-0.0142526
162.1303,3,4,-0.2173165,1.233156,-0.0150075
162.1465,3,4,-0.2159482,1.23483,-0.01709473
162.16,3,4,-0.2141172,1.237373,-0.01905394
162.1754,3,4,-0.2129818,1.240125,-0.02071083
162.1901,3,4,-0.2133995,1.243891,-0.02174407
162.2065,3,4,-0.2140602,1.246911,-0.0222832
162.2194,3,4,-0.213599,1.251246,-0.02268165
162.2337,3,4,-0.2130996,1.255198,-0.02317858
162.2492,3,4,-0.2137504,1.261449,-0.02297837
162.2682,3,4,-0.2145858,1.264695,-0.02127498
162.2827,3,4,-0.213681,1.267667,-0.02045834
162.298,3,4,-0.2116416,1.270549,-0.01959062
162.3119,3,4,-0.2086833,1.272199,-0.01697224
162.3261,3,4,-0.2070574,1.273368,-0.01469165
162.3423,3,4,-0.2051076,1.27103,-0.00872916
162.3549,3,4,-0.2069247,1.266779,-0.001288056
162.3687,3,4,-0.2124763,1.259141,0.003064513
162.3843,3,4,-0.2152981,1.253454,0.006420016
162.3979,3,4,-0.2177448,1.250015,0.007160962
162.4127,3,4,-0.2176145,1.246969,0.008411527
162.4274,3,4,-0.2194821,1.24483,0.008360386
162.4436,3,4,-0.2246459,1.241455,0.006014407
162.4567,3,4,-0.2323839,1.23844,0.004847467
162.4712,3,4,-0.2516986,1.231707,0.003580153
162.4918,3,4,-0.2659384,1.228797,0.001388848
162.5058,3,4,-0.283632,1.223659,0.001741707
162.52,3,4,-0.3013323,1.221277,-0.001476884
162.535,3,4,-0.3211177,1.217468,-0.003618896
162.5489,3,4,-0.3400757,1.212223,-0.004183829
162.5709,3,4,-0.3613919,1.20682,-0.005701065
162.5801,3,4,-0.3859105,1.201295,-0.007812977
162.5936,3,4,-0.4086087,1.195515,-0.00967741
162.6089,3,4,-0.4288166,1.190842,-0.01144373
162.6235,3,4,-0.471224,1.181123,-0.01634008
162.6434,3,4,-0.4961121,1.175802,-0.02082783
162.657,3,4,-0.5205819,1.170202,-0.02506703
162.6715,3,4,-0.5439705,1.162311,-0.02631849
162.687,3,4,-0.5670271,1.154308,-0.02788216
162.7009,3,4,-0.5896454,1.146439,-0.03010172
162.7155,3,4,-0.6110268,1.13748,-0.03124088
162.7301,3,4,-0.6295992,1.131169,-0.03356892
162.7439,3,4,-0.6456173,1.126203,-0.03483218
162.757,3,4,-0.6602533,1.121208,-0.03504348
162.7711,3,4,-0.6744711,1.115857,-0.0340538
162.7849,3,4,-0.688885,1.109336,-0.03294343
162.7981,3,4,-0.7027776,1.101703,-0.03144842
162.8127,3,4,-0.7153873,1.09337,-0.0278393
162.8262,3,4,-0.7275692,1.085756,-0.02543867
162.8417,3,4,-0.7372476,1.078385,-0.02376407
162.8547,3,4,-0.7453021,1.074337,-0.02352977
162.8691,3,4,-0.7583694,1.064629,-0.03015918
162.8823,3,4,-0.7579028,1.063634,-0.03422564
162.8963,3,4,-0.7637351,1.062592,-0.03278756
162.9111,3,4,-0.7680737,1.059441,-0.03277642
162.9246,3,4,-0.7650853,1.063931,-0.0297125
162.9384,3,4,-0.7623597,1.071768,-0.02669615
162.9527,3,4,-0.752546,1.089202,-0.0231111
162.9664,3,4,-0.741864,1.107276,-0.0198791
162.9805,3,4,-0.7304248,1.122799,-0.01980054
162.9952,3,4,-0.7225496,1.133357,-0.02375698
163.0095,3,4,-0.7176257,1.142032,-0.02640462
163.0226,3,4,-0.7098253,1.153186,-0.02711415
163.0364,3,4,-0.7014863,1.167983,-0.0277369
163.0508,3,4,-0.6916997,1.184302,-0.02727854
163.064,3,4,-0.6817626,1.199247,-0.02727681
163.0784,3,4,-0.670673,1.216568,-0.02475077
163.092,3,4,-0.6585136,1.235208,-0.02251464
163.1059,3,4,-0.6452407,1.255889,-0.02027363
163.1195,3,4,-0.6306754,1.277918,-0.017519
163.1346,3,4,-0.6120079,1.304279,-0.01476032
163.1474,3,4,-0.5947288,1.328271,-0.01324695
163.161,3,4,-0.5771944,1.351483,-0.01258051
163.1757,3,4,-0.5601515,1.37371,-0.01310956
163.1883,3,4,-0.5434258,1.395884,-0.01483595
163.2025,3,4,-0.5278699,1.416319,-0.01724726
163.2167,3,4,-0.5123879,1.435969,-0.02047628
163.2304,3,4,-0.4974495,1.453756,-0.02241266
163.2445,3,4,-0.4826113,1.470081,-0.0239222
163.258,3,4,-0.4694589,1.484725,-0.02539897
163.2729,3,4,-0.4583625,1.497393,-0.02598494
163.2855,3,4,-0.4501871,1.507419,-0.0239417
163.2993,3,4,-0.4419422,1.516304,-0.02149343
163.3136,3,4,-0.4346623,1.523761,-0.01900911
163.3271,3,4,-0.4286725,1.529708,-0.01664269
163.3423,3,4,-0.4219855,1.535261,-0.01600194
163.3556,3,4,-0.4258237,1.538058,-0.01407075
163.3682,3,4,-0.4249024,1.537359,-0.02046025
163.3826,3,4,-0.4236304,1.535456,-0.01456904
163.3971,3,4,-0.4266774,1.530924,-0.01055622
163.4107,3,4,-0.4260372,1.519281,-0.004792154
163.4246,3,4,-0.4238326,1.513068,-0.002127647
163.4383,3,4,-0.4183582,1.501638,-0.002317727
163.4523,3,4,-0.4151132,1.493322,-0.005410492
163.4659,3,4,-0.4147168,1.482527,-0.009284794
163.4803,3,4,-0.4167017,1.467265,-0.01381445
163.4946,3,4,-0.4211167,1.446477,-0.01786494
163.5082,3,4,-0.4248117,1.423853,-0.01297432
163.5219,3,4,-0.4280322,1.402289,-0.02222276
163.5364,3,4,-0.4290251,1.381392,-0.02367437
163.5495,3,4,-0.4304869,1.358633,-0.02431983
163.5638,3,4,-0.4297511,1.335515,-0.02557796
163.5795,3,4,-0.428658,1.312364,-0.02534378
163.5916,3,4,-0.4279146,1.287918,-0.0245254
163.6073,3,4,-0.4283353,1.260066,-0.02353811
163.6205,3,4,-0.4286044,1.232591,-0.02359426
163.6343,3,4,-0.428031,1.205097,-0.02249068
163.6484,3,4,-0.4270201,1.181136,-0.02015746
163.6624,3,4,-0.423875,1.15518,-0.015746
163.6785,3,4,-0.4212205,1.129233,-0.0126316
163.6908,3,4,-0.4185042,1.104733,-0.010472
163.706,3,4,-0.4147518,1.081417,-0.007902086
163.7242,3,4,-0.4122439,1.059047,-0.004424512
163.7339,3,4,-0.4108574,1.037553,-0.001628816
163.748,3,4,-0.410226,1.016147,0.001324713
163.7626,3,4,-0.4095561,0.9960892,0.004011631
163.7764,3,4,-0.4077065,0.9806049,0.006639719
163.7899,3,4,-0.4040626,0.9726138,0.01048827
163.8039,3,4,-0.411425,0.9561041,0.01116389
163.8188,3,4,-0.4051446,0.9577473,0.0137974
163.8317,3,4,-0.4068077,0.9587046,0.01417941
163.8468,3,4,-0.407587,0.960066,0.01481676
163.8611,3,4,-0.4102722,0.9670947,0.01597524
163.8754,3,4,-0.4154247,0.9811493,0.01687694
163.8888,3,4,-0.429545,1.016202,0.01875061
163.9105,3,4,-0.4433448,1.042549,0.01918077
163.9236,3,4,-0.4572078,1.062042,0.01686519
163.9384,3,4,-0.4744412,1.080211,0.01510376
163.9526,3,4,-0.49433,1.098965,0.01134133
163.9666,3,4,-0.5072179,1.117975,0.009259164
163.9808,3,4,-0.5219461,1.139128,0.005971432
163.9948,3,4,-0.5359797,1.158484,0.003547668
164.0107,3,4,-0.5515951,1.180199,-0.000553906
164.0235,3,4,-0.5670089,1.198708,-0.003782511
164.0372,3,4,-0.58191,1.217618,-0.007539153
164.052,3,4,-0.5962344,1.237467,-0.01243359
164.0652,3,4,-0.6098107,1.255924,-0.01706523
164.0799,3,4,-0.6231984,1.272774,-0.02224338
164.0937,3,4,-0.6360735,1.288281,-0.02638608
164.1086,3,4,-0.6472036,1.302751,-0.02937454
164.1224,3,4,-0.65762,1.316271,-0.0325377
164.1366,3,4,-0.6681219,1.328413,-0.03555059
164.1497,3,4,-0.6782204,1.338973,-0.03616273
164.164,3,4,-0.6877012,1.349236,-0.03652436
164.1789,3,4,-0.6964301,1.357848,-0.03595912
164.1916,3,4,-0.7039152,1.36573,-0.03434211
164.2064,3,4,-0.7089886,1.373756,-0.03042227
164.2203,3,4,-0.7125651,1.382862,-0.02699172
164.2351,3,4,-0.7151042,1.391187,-0.02339703
164.2474,3,4,-0.718792,1.397685,-0.02074653
164.2616,3,4,-0.7225918,1.402959,-0.01868981
164.2772,3,4,-0.7264209,1.406308,-0.0168758
164.2892,3,4,-0.7301072,1.408569,-0.01567084
164.3034,3,4,-0.7320673,1.409717,-0.01529753
164.3181,3,4,-0.7360907,1.404226,-0.01884454
164.3309,3,4,-0.7358636,1.403638,-0.02204853
164.3454,3,4,-0.735227,1.40193,-0.02649379
164.3602,3,4,-0.7290053,1.402256,-0.02835268
164.3745,3,4,-0.7223579,1.402451,-0.03015471
164.3873,3,4,-0.7136397,1.401875,-0.03233129
164.4013,3,4,-0.7050588,1.40049,-0.03589284
164.4167,3,4,-0.6946952,1.396787,-0.03910536
164.429,3,4,-0.6862253,1.392623,-0.04111975
164.4442,3,4,-0.6761366,1.386724,-0.04399347
164.458,3,4,-0.6675973,1.37995,-0.04637444
164.4705,3,4,-0.6579235,1.373009,-0.05052429
164.485,3,4,-0.6423174,1.367976,-0.05174309
164.4996,3,4,-0.6288242,1.362028,-0.0534541
164.5123,3,4,-0.6127892,1.356385,-0.0540182
164.5266,3,4,-0.5964634,1.350699,-0.05341405
164.5417,3,4,-0.5778845,1.344595,-0.05178642
164.5546,3,4,-0.56138,1.338935,-0.05140436
164.5678,3,4,-0.5404977,1.33201,-0.04935336
164.583,3,4,-0.5181843,1.325241,-0.04753888
164.5962,3,4,-0.4977164,1.318848,-0.04524636
164.61,3,4,-0.4763593,1.312286,-0.04243338
164.6238,3,4,-0.4542273,1.306273,-0.03890175
164.6386,3,4,-0.4323474,1.300214,-0.03582692
164.6511,3,4,-0.409662,1.294098,-0.03254336
164.6657,3,4,-0.386576,1.288402,-0.0303961
164.6811,3,4,-0.3651298,1.283098,-0.0289489
164.7021,3,4,-0.3443376,1.278137,-0.0267033
164.7099,3,4,-0.3245857,1.274387,-0.02536815
164.7251,3,4,-0.3047381,1.271553,-0.02493376
164.7395,3,4,-0.2665695,1.266775,-0.02540958
164.757,3,4,-0.2508018,1.264821,-0.02621233
164.7732,3,4,-0.2385947,1.263918,-0.02719039
164.7874,3,4,-0.2260327,1.26345,-0.02813482
164.8018,3,4,-0.2127415,1.263878,-0.02810091
164.8169,3,4,-0.199931,1.262542,-0.02610672
164.832,3,4,-0.1890661,1.258959,-0.02119607
164.8467,3,4,-0.181978,1.248998,-0.007627547
164.8663,3,4,-0.1832065,1.244171,-0.0117135
164.882,3,4,-0.1908953,1.245375,-0.01070565
164.8964,3,4,-0.1939149,1.246256,-0.01451182
164.9109,3,4,-0.1961073,1.251344,-0.02113825
164.9264,3,4,-0.1975571,1.253955,-0.02637225
164.9413,3,4,-0.2000164,1.25533,-0.02926028
164.9556,3,4,-0.2032755,1.25507,-0.0307138
164.9716,3,4,-0.2071897,1.253788,-0.03178197
164.9856,3,4,-0.2113442,1.252383,-0.0330863
165.0007,3,4,-0.2140452,1.251935,-0.03532976
165.0154,3,4,-0.2141415,1.253078,-0.03857428
165.0306,3,4,-0.2134003,1.253834,-0.04123938
165.046,3,4,-0.2120091,1.254786,-0.04401332
165.0653,3,4,-0.2112788,1.255191,-0.0442977
165.0806,3,4,-0.211901,1.256107,-0.044644
165.0945,3,4,-0.2148383,1.257357,-0.04463673
165.1095,3,4,-0.2184462,1.258162,-0.04469246
165.1248,3,4,-0.2224303,1.25834,-0.0440737
165.1391,3,4,-0.2259353,1.25749,-0.0414874
165.1531,3,4,-0.2277147,1.256522,-0.03834802
165.1689,3,4,-0.2288316,1.255215,-0.03355473
165.1833,3,4,-0.2303367,1.253956,-0.0294404
165.1977,3,4,-0.2323804,1.252753,-0.02577001
165.2141,3,4,-0.2341266,1.251744,-0.02262831
165.2271,3,4,-0.2351367,1.250944,-0.01960826
165.2428,3,4,-0.2350065,1.250043,-0.01648593
165.2565,3,4,-0.242343,1.245434,-0.01163065
165.2766,3,4,-0.2477683,1.241798,-0.009131074
165.2911,3,4,-0.2516514,1.238852,-0.00727284
165.3056,3,4,-0.2526521,1.238833,-0.005953014
165.3206,3,4,-0.2558147,1.240643,-0.008622646
165.3346,3,4,-0.261876,1.242467,-0.01205683
165.3492,3,4,-0.2714193,1.242522,-0.01357925
165.3649,3,4,-0.2885161,1.240166,-0.01485932
165.3801,3,4,-0.3078259,1.236658,-0.01566786
165.3938,3,4,-0.3325948,1.233677,-0.01630777
165.4099,3,4,-0.3524163,1.227664,-0.01634622
165.4227,3,4,-0.3710158,1.22393,-0.0177837
165.4369,3,4,-0.3914594,1.218214,-0.0186249
165.4514,3,4,-0.4111731,1.212803,-0.0187543
165.4662,3,4,-0.4311132,1.206241,-0.01767319
165.4879,3,4,-0.4716662,1.191915,-0.01522446
165.4999,3,4,-0.4925977,1.184581,-0.01544046
165.5142,3,4,-0.5144771,1.177783,-0.0180223
165.5275,3,4,-0.5343489,1.171091,-0.0191583
165.5421,3,4,-0.5540394,1.16403,-0.01979804
165.5563,3,4,-0.5738431,1.15622,-0.020078
165.5694,3,4,-0.5921407,1.149286,-0.02092212
165.5834,3,4,-0.6106111,1.142349,-0.02235264
165.6011,3,4,-0.6263233,1.137017,-0.02274913
165.6122,3,4,-0.6390674,1.133034,-0.02235019
165.6257,3,4,-0.6496058,1.130576,-0.02196062
165.6404,3,4,-0.65991,1.128746,-0.02140355
165.653,3,4,-0.6708292,1.126303,-0.02063674
165.6665,3,4,-0.6812892,1.123073,-0.01956111
165.6808,3,4,-0.6911772,1.119483,-0.0176478
165.695,3,4,-0.7001253,1.114951,-0.01472276
165.7084,3,4,-0.7076722,1.109023,-0.009624124
165.7221,3,4,-0.7112279,1.103896,-0.003092468
165.7366,3,4,-0.7145425,1.098535,-0.009361923
165.7492,3,4,-0.7169373,1.10082,-0.005834579
165.7635,3,4,-0.7152111,1.107657,-0.008094668
165.7782,3,4,-0.7083649,1.120933,-0.006415367
165.7911,3,4,-0.6984845,1.139809,-0.007621288
165.8055,3,4,-0.6923968,1.155282,-0.009860992
165.8195,3,4,-0.6880201,1.170325,-0.01140571
165.8325,3,4,-0.681027,1.185077,-0.01200068
165.8471,3,4,-0.6734142,1.199663,-0.01234353
165.8611,3,4,-0.6655422,1.214865,-0.01537168
165.8759,3,4,-0.6601546,1.230587,-0.01834702
165.8886,3,4,-0.6522845,1.246214,-0.02105361
165.903,3,4,-0.6380904,1.267745,-0.01909971
165.9187,3,4,-0.6250215,1.287882,-0.01898885
165.9314,3,4,-0.6116097,1.307633,-0.01864332
165.9455,3,4,-0.5954291,1.329272,-0.01772028
165.9598,3,4,-0.5812992,1.348607,-0.01741064
165.9735,3,4,-0.5652707,1.368487,-0.01786041
165.9875,3,4,-0.5488876,1.387107,-0.01801693
166.0019,3,4,-0.5323601,1.405074,-0.01893967
166.016,3,4,-0.5158107,1.422155,-0.02142727
166.0291,3,4,-0.5019745,1.437603,-0.02341062
166.0438,3,4,-0.4889103,1.451753,-0.02457589
166.0578,3,4,-0.4765691,1.46418,-0.02406055
166.0707,3,4,-0.4652808,1.47453,-0.02210718
166.0852,3,4,-0.4547304,1.48237,-0.01825374
166.0993,3,4,-0.4444775,1.488673,-0.01480907
166.1127,3,4,-0.4350404,1.492888,-0.008953273
166.1268,3,4,-0.4286058,1.493854,-0.001817465
166.1421,3,4,-0.4240427,1.493964,0.004950345
166.1547,3,4,-0.4309639,1.48858,0.003591895
166.1683,3,4,-0.4329003,1.487064,0.008793771
166.1838,3,4,-0.4349512,1.481634,0.007782698
166.1966,3,4,-0.4303974,1.473805,0.006016016
166.2104,3,4,-0.424638,1.466378,0.002529979
166.225,3,4,-0.4209815,1.459514,-0.0002018213
166.2388,3,4,-0.4228577,1.445021,-0.008255661
166.2522,3,4,-0.4255528,1.430301,-0.01256961
166.2664,3,4,-0.4276247,1.412672,-0.01551098
166.2813,3,4,-0.4297365,1.392917,-0.01938903
166.2942,3,4,-0.4344723,1.370023,-0.02187085
166.3083,3,4,-0.434255,1.349226,-0.02235377
166.3229,3,4,-0.4350365,1.327287,-0.02830076
166.336,3,4,-0.4354266,1.305564,-0.0307737
166.3499,3,4,-0.4342619,1.282428,-0.0323391
166.3653,3,4,-0.4331709,1.259765,-0.03287554
166.3793,3,4,-0.4312537,1.237163,-0.03420246
166.3932,3,4,-0.4277125,1.21416,-0.03459626
166.4088,3,4,-0.4247788,1.19275,-0.03540248
166.4223,3,4,-0.4218753,1.171234,-0.03502339
166.4412,3,4,-0.4192659,1.150409,-0.03307718
166.4503,3,4,-0.4165438,1.1301,-0.03057712
166.4648,3,4,-0.4140351,1.110425,-0.02802753
166.4799,3,4,-0.4122048,1.090967,-0.02465951
166.4939,3,4,-0.4096997,1.054879,-0.01543194
166.514,3,4,-0.4092602,1.036421,-0.008530438
166.5278,3,4,-0.4076253,1.017212,0.0009917617
166.5426,3,4,-0.4159888,0.9937131,0.005372822
166.5575,3,4,-0.4129192,0.9919028,-0.0008556843
166.5717,3,4,-0.4181329,0.9946778,0.004188776
166.5866,3,4,-0.4196738,0.9936378,0.005314887
166.6018,3,4,-0.4231636,0.9975577,0.006060898
166.6164,3,4,-0.4277892,1.012137,0.005420566
166.6308,3,4,-0.4330567,1.030109,0.005150139
166.6457,3,4,-0.439273,1.050224,0.005860209
166.6611,3,4,-0.4591635,1.086535,0.005460322
166.6812,3,4,-0.4742248,1.098853,0.01000738
166.6956,3,4,-0.486192,1.12163,0.004171133
166.7108,3,4,-0.4996488,1.143162,0.001895726
166.7245,3,4,-0.511678,1.161594,0.00153476
166.7394,3,4,-0.5268153,1.182621,0.000600338
166.7531,3,4,-0.540717,1.201167,-0.002119958
166.767,3,4,-0.5551139,1.220033,-0.00422442
166.7812,3,4,-0.5684111,1.23938,-0.007977307
166.7952,3,4,-0.5813883,1.25925,-0.0130676
166.8106,3,4,-0.5937695,1.277256,-0.01713288
166.8237,3,4,-0.6058749,1.294054,-0.02089095
166.8376,3,4,-0.6182767,1.308996,-0.02461088
166.8528,3,4,-0.6302127,1.322575,-0.02763599
166.8656,3,4,-0.6415098,1.334932,-0.03032523
166.8802,3,4,-0.6524584,1.34552,-0.03226829
166.8942,3,4,-0.6626488,1.354299,-0.03224051
166.9077,3,4,-0.671065,1.360247,-0.0270133
166.9213,3,4,-0.6788545,1.366429,-0.02268648
166.9358,3,4,-0.687132,1.369353,-0.01708317
166.9488,3,4,-0.6946003,1.371159,-0.01153594
166.963,3,4,-0.6982052,1.372641,-0.005127788
